filename,track_title,duration,bpm,artist,album,genre,subgenre,timeofday
38978434.mp3,Touch,05:02,120.0,Wolfram Gruss,PNFA - Break The Sequence,nan,,
38978470.mp3,Moon (inst),04:36,120.0,Wolfram Gruss,PNFA - Break The Sequence,nan,House,
42195724.mp3,Lucid Affection,07:14,117.17,Mokhov,Sun Bloom,nan,Ambient Beats,
42214582.mp3,Twilight Musings,07:36,113.31,Mokhov,Afterglow Reverie,nan,Ambient Beats,
50666044.mp3,Sunrise,03:36,129.0,MayTrix,Twelve,nan,"Dubstep, Progressive",
29335918.mp3,Joy Wave,05:14,113.27,Mokhov,Jupiter Melodies,nan,"Electro, New Wave/80's Rock",
29196958.mp3,Zero (Instrumental),03:42,123.0,Leo Islo,Modern Fiction EP,nan,"Contemporary R&B, House, New Wave/80's Rock",
29203204.mp3,Blame (Instrumental),05:04,123.0,Leo Islo,Golden Grave EP,nan,"Contemporary R&B, Dance Pop, House",
29337940.mp3,Lush,03:11,118.0,Audio MG,Radio Pop Instrumentals Vol. 1,nan,"Dance Pop, House",
29341822.mp3,Feels,02:53,118.0,Audio MG,Radio Pop Instrumentals Vol. 1,nan,"Dance Pop, House",
29352208.mp3,Light Pillar,03:21,90.0,Niki Monk,Run From Reality,nan,"Dubstep, Progressive, Teen Pop",
35372578.mp3,Out Of Line (feat. Imalwaysadie),04:09,94.0,WILDE THINGS,Out Of Line,nan,"Contemporary R&B, Progressive",
42132646.mp3,Catalyst (feat. Jess) (She Was Silver Remix),04:00,80.01,WILDE THINGS,,nan,"Progressive, Teen Pop",
29010370.mp3,Last Sun Drifting,06:43,128.0,Sliptide,Sunday Afternoon at the Teahouse,nan,"Chillout, House",
29016244.mp3,All Night,05:30,125.0,Sliptide,Sunday Afternoon at the Teahouse,nan,"Ambient Beats, Chillout",
29208766.mp3,Roughs and Tumbles,06:18,120.0,Sliptide,Salt & Sun,nan,"Chillout, House",
29212384.mp3,It's Been Too Long,06:00,125.0,Sliptide,Salt & Sun,nan,"Chillout, House",
42214612.mp3,Auspicious Path,07:40,112.34,Mokhov,Afterglow Reverie,nan,"Ambient Beats, Chillout",
42214624.mp3,Sanguine Verve,07:38,120.21,Mokhov,Afterglow Reverie,nan,"Ambient Beats, Chillout, Groovin'",
38915554.mp3,To The People feat. Mustafa Akbar (inst),04:14,100.0,All Good Funk Alliance,Let's Execute,nan,"Alternative, Trip Hop",
130057420.mp3,Bad Thing (vocal),03:35,103.0,Fold,anf,nan,,
130057700.mp3,Passing Strangers (ft. Mr Gee) (vocal),04:16,169.48,Fold,anf,nan,,
130057764.mp3,She (vocal),04:54,102.18,Fold,anf,nan,,
130058028.mp3,This Common House (ft. Mr Gee) (vocal),03:25,128.0,Fold,anf,nan,,
130091454.mp3,Mary (vocal),03:50,144.0,Forest Dope,anf,nan,,
130106742.mp3,Feel About it (vocal),02:41,92.0,K. Sparks,anf,nan,,
130106750.mp3,Darius and Nina (vocal),02:51,92.0,K. Sparks,anf,nan,,
130106758.mp3,Come Winter (vocal),02:49,151.01,K. Sparks,anf,nan,,
130106774.mp3,No Hook (vocal),02:23,124.0,K. Sparks,anf,nan,,
130106782.mp3,Fathers day (vocal),04:19,91.0,K. Sparks,anf,nan,,
130106830.mp3,One of Them Ones (vocal),02:46,76.0,K. Sparks,anf,nan,,
130106854.mp3,Eyes Closed (vocal),02:37,118.0,K. Sparks,anf,nan,,
130106862.mp3,Love Feat Jazzy (vocal),03:22,80.0,K. Sparks,anf,nan,,
130106870.mp3,Never say Never Feat Antonia Marquee (vocal),03:01,110.0,K. Sparks,anf,nan,,
130106878.mp3,Family Affairs Feat Jazzy (vocal),04:12,94.0,K. Sparks,anf,nan,,
130099974.mp3,Cannibals (vocal),02:31,130.0,Kafeeno,anf,nan,,
35621626.mp3,Sip Winners (vocal),03:01,102.0,King Trife,King Trife,nan,"Contemporary Hip Hop/Pop, Trailer Music",
29618812.mp3,Time Stopper,01:58,75.0,Paulie Rhyme,Less Than Zero Volume 2,nan,Contemporary Hip Hop/Pop,
52125316.mp3,Bad Girl Boss Drip (vocal),01:59,87.5,PAHLR,Strut (Female Hip Hop),Contemporary Hip Hop/Pop,Contemporary Hip Hop/Pop,
111710932.mp3,Empress (vocal),02:03,110.0,JQ,SURGE EP,nan,Pop,
130056732.mp3,Sweat (vocal),02:26,131.0,Rachel Bailey,anf,nan,,
